Timestamp,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ
20170220175803945,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803946,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803946,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803946,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803946,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803946,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803946,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803946,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803946,-0.4,-0.4,-0.8,0,0,0,0,0,0
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175803947,-0.4,-0.4,-0.8,44.2,-56.2,-85.6,0.8,-3.5,-4.6
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804143,-0.5,-0.4,-0.8,44.1,-57.4,-85.4,-0.7,-4.2,-5.8
20170220175804144,-0.4,-0.4,-0.8,44.1,-56.4,-84.1,-2.7,-1.5,-4.1
