Timestamp,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ
20170213224001522,-0.9,0,0,0,0,0,0,0,0
20170213224001524,-0.9,0,0,0,0,0,0,0,0
20170213224001524,-0.9,0,0,0,0,0,0,0,0
20170213224001524,-0.9,0,0,0,0,0,0,0,0
20170213224001524,-0.9,0,0,0,0,0,0,0,0
20170213224001524,-0.9,0,0,0,0,0,0,0,0
20170213224001524,-0.9,0,0,0,0,0,0,0,0
20170213224001524,-0.9,0,0,0,0,0,0,0,0
20170213224001524,-0.9,0,0,0,0,0,0,0,0
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224002514,-0.9,0,0,-40.2,-19.2,-95,3.7,0.6,-5.9
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224003508,-0.9,0,0,-39.9,-19.8,-95.3,3.5,-0.1,-6.3
20170213224004501,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
20170213224004502,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
20170213224004502,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
20170213224004502,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
20170213224004502,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
20170213224004502,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
20170213224004502,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
20170213224004502,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
20170213224004502,-1,0,0,-40.9,-19.2,-96.7,3.2,0,-3.5
