Timestamp,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ
20170215155234856,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155234857,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155234857,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155234857,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155234857,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155234857,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155234857,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155234857,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155234858,-0.6,-0.4,-0.6,0,0,0,0,0,0
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155235849,-0.9,-0.1,0,29.1,-65.7,-84.1,-4.9,145.8,38.7
20170215155236842,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155236842,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155236843,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155236843,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155236843,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155236843,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155236843,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155236843,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155236843,-0.8,0.2,0.2,37.3,-64.2,-72.4,2.6,-20.3,101.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155237836,-0.8,0.5,-0.3,77.3,-39.3,-21.9,9,-60,-18.4
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155238830,-0.8,-0.4,-0.1,74.7,-38.8,-22.5,-29.4,144.7,31.7
20170215155239824,-1,0.2,0.1,77.6,-40,-56.4,-2.6,26.6,136.8
20170215155239824,-1,0.2,0.1,77.6,-40,-56.4,-2.6,26.6,136.8
20170215155239824,-1,0.2,0.1,77.6,-40,-56.4,-2.6,26.6,136.8
20170215155239824,-1,0.2,0.1,77.6,-40,-56.4,-2.6,26.6,136.8
20170215155239824,-1,0.2,0.1,77.6,-40,-56.4,-2.6,26.6,136.8
