Timestamp,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ
20170218160402580,0.1,0,-1,0,0,0,0,0,0
20170218160402581,0.1,0,-1,0,0,0,0,0,0
20170218160402581,0.1,0,-1,0,0,0,0,0,0
20170218160402581,0.1,0,-1,0,0,0,0,0,0
20170218160402581,0.1,0,-1,0,0,0,0,0,0
20170218160402581,0.1,0,-1,0,0,0,0,0,0
20170218160402581,0.1,0,-1,0,0,0,0,0,0
20170218160402581,0.1,0,-1,0,0,0,0,0,0
20170218160402581,0.1,0,-1,0,0,0,0,0,0
20170218160402777,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402777,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402778,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402778,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402778,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402778,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402778,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402778,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402778,0,0,-1.1,11.5,-72.3,-129.4,-2.4,-3.8,-4.3
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402778,0,0,-1,11.5,-73,-128.3,-0.6,-0.9,-3.5
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160402976,0.1,-0.1,-1,10.8,-73,-129.4,0,-1.3,-3.9
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0,0.1,-1,10,-74.1,-129.1,-2.3,-2.4,-3.3
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403175,0.1,0,-1,11.4,-71.4,-130.6,-5.5,-1.4,-3.2
20170218160403373,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403373,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403373,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403373,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403373,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403373,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403374,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403374,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403374,0.1,0,-1,11.1,-72,-130.1,-2.3,-3.3,-5.4
20170218160403572,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403573,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403573,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403573,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403573,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403573,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403573,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403573,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403573,0.1,0,-1,10,-72.7,-127.3,-3.2,-1.2,-5.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403771,0,0.1,-1,9.9,-73.9,-130.6,-3.6,-4,-4.8
20170218160403772,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403772,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403772,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403772,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403772,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403772,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403773,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403773,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403773,0,0,-1,10.2,-72.4,-130.6,0.6,-2.9,-3
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0.1,-1,10.2,-72.9,-129.5,-0.5,-1.9,-4.9
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160403971,0,0,-1.1,10.5,-74.5,-130.4,-0.7,-3.4,-5
20170218160404169,0,0,-1,10.9,-74.2,-129.8,-2.2,-2.9,-3.8
20170218160404169,0,0,-1,10.9,-74.2,-129.8,-2.2,-2.9,-3.8
