Timestamp,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ
20170214173308246,-1,0,0.1,0,0,0,0,0,0
20170214173308247,-1,0,0.1,0,0,0,0,0,0
20170214173308247,-1,0,0.1,0,0,0,0,0,0
20170214173308247,-1,0,0.1,0,0,0,0,0,0
20170214173308247,-1,0,0.1,0,0,0,0,0,0
20170214173308247,-1,0,0.1,0,0,0,0,0,0
20170214173308247,-1,0,0.1,0,0,0,0,0,0
20170214173308247,-1,0,0.1,0,0,0,0,0,0
20170214173308248,-1,0,0.1,0,0,0,0,0,0
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173309239,-1,0.1,0.1,-8.2,-4.6,-99.5,1.9,0.8,-3
20170214173310232,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173310232,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173310232,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173310233,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173310233,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173310233,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173310233,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173310233,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173310233,-1.1,0,0.1,-7.3,-4.9,-100.7,-0.2,1.2,-4.4
20170214173311226,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173311226,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173311226,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173311226,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173311226,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173311226,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173311226,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173311226,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173311227,-1,0,0,-6.3,-3.7,-101.5,-0.1,1.6,-3.4
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173312220,-1,0.1,0.1,-8.8,-3.3,-102.4,1.4,0.8,-4.9
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173313214,-1,0.1,0,-8.1,-3.7,-100.7,1.7,2.9,-4.3
20170214173314207,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173314207,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173314208,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173314208,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173314208,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173314208,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173314208,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173314208,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173314208,-1,0,0.1,-7.6,-3.1,-99.4,2.5,0.3,-5.1
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173315202,-1,0,0,-7.6,-4.5,-100.7,2.8,1.7,-4
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173316197,-0.9,0,0,-8.8,-4,-100.3,1.1,0.6,-4.9
20170214173317189,-1,0,0,-6.7,-6.9,-100.3,1.3,0.9,-1.3
20170214173317190,-1,0,0,-6.7,-6.9,-100.3,1.3,0.9,-1.3
20170214173317190,-1,0,0,-6.7,-6.9,-100.3,1.3,0.9,-1.3
20170214173317190,-1,0,0,-6.7,-6.9,-100.3,1.3,0.9,-1.3
20170214173317190,-1,0,0,-6.7,-6.9,-100.3,1.3,0.9,-1.3
20170214173317190,-1,0,0,-6.7,-6.9,-100.3,1.3,0.9,-1.3
20170214173317190,-1,0,0,-6.7,-6.9,-100.3,1.3,0.9,-1.3
20170214173317190,-1,0,0,-6.7,-6.9,-100.3,1.3,0.9,-1.3
